Year,id,Spec,FirstFound,LastPresent,LastChecked,Fate,Freq,Expos,AgeFound,AgeDay1,Stage,Nestling,InitBHCO,BHCONum,BHCOPres,InitClutch,Clutch,Open,KBG,SmoothB,Litter,Bare,Forb,Grasslike,Woody,LitterD,Veg.Height,VOR,Paddock,Replicate,cTreat,pTreat,cDoD,pDoD,grazed,grazep,start,end
2022,BWTE04645095176868,BWTE,47,57,57,0,1,10,16,-30,Incubating,0,0,0,0,7,7,NA,75,17.857142857142858,3.571428571428571,0,3.571428571428571,0,0,10,670,4.5,14,NW,49,68,45.3,76.3,18,1,179,202
2022,BWTE04645125176763,BWTE,18,37,37,0,2,19,6,-11,Incubating,0,0,0,0,10,10,NA,0,80.18867924528303,2.8301886792452833,0,2.8301886792452833,0,14.150943396226415,30,1120,7.25,14,NW,49,68,45.3,76.3,0,0,179,202
2022,BWTE04645405175673,BWTE,13,15,18,1,1,5,-1,-13,Incubating,0,0,0,0,10,11,NA,51.35135135135135,20.27027027027027,20.27027027027027,0,4.054054054054054,0,4.054054054054054,20,790,8.75,10,SW,49,68,45.3,76.3,0,0,179,202
2022,BWTE04645745176464,BWTE,16,34,37,1,1,21,-2,-17,Incubating,0,0,0,0,9,11,NA,63.63636363636363,15.151515151515152,3.0303030303030303,0,3.0303030303030303,0,15.151515151515152,25,790,6,13,NW,68,0,65.3,0,20,1,144,179
2022,BWTE04645875176677,BWTE,18,43,43,0,1,25,0,-17,Incubating,0,0,0,0,9,9,NA,2.7522935779816518,77.98165137614679,2.7522935779816518,0,2.7522935779816518,0,13.761467889908257,15,970,9,14,NW,49,68,45.3,76.3,4,1,179,202
2022,BWTE04646815176370,BWTE,21,44,49,1,1,28,-2,-22,Incubating,0,0,0,0,9,11,NA,14.563106796116504,0,0,0,2.912621359223301,0,82.52427184466019,40,890,9,12,SW,0,39,0,51.7,0,0,NA,NA
2022,BWTE04647245176674,BWTE,19,34,34,0,1,15,11,-7,Incubating,0,0,0,0,10,10,NA,80.18867924528303,0,2.8301886792452833,0,2.8301886792452833,0,14.150943396226415,30,690,7.75,15,NW,39,49,35.2,52.3,0,0,202,213
2022,BWTE04647865176054,BWTE,13,27,30,1,2,17,7,-5,Incubating,0,0,0,0,11,11,NA,14.563106796116504,0,2.912621359223301,0,0,0,82.52427184466019,35,660,5.75,9,SW,68,0,65.3,0,25,1,144,179
2022,BWTE04647865176275,BWTE,14,37,37,0,1,23,1,-12,Incubating,0,0,0,0,11,11,NA,26.785714285714285,0,5.357142857142857,0,67.85714285714286,0,0,15,620,5.25,11,SW,39,49,35.2,52.3,0,0,202,213
2022,BWTE04648205176115,BWTE,13,21,24,1,1,11,-2,-14,Incubating,0,0,0,0,9,11,NA,80.18867924528303,0,2.8301886792452833,0,2.8301886792452833,0,14.150943396226415,40,590,5,9,SW,68,0,65.3,0,10,1,144,179
2022,BWTE04648565176542,BWTE,19,43,43,0,1,24,0,-18,Incubating,0,0,0,0,12,11,NA,36.53846153846153,60.57692307692307,0,0,0,0,2.8846153846153846,10,1050,10,15,NW,39,49,35.2,52.3,0,0,202,213
2022,BWTE04648635176539,BWTE,19,46,46,0,1,27,-1,-19,Incubating,0,0,0,0,10,11,NA,85,0,0,0,0,0,15,10,670,7.5,15,NW,39,49,35.2,52.3,0,0,202,213
2022,BWTE04649035176970,BWTE,20,46,46,0,2,26,-3,-22,Incubating,0,0,0,0,7,10,NA,14.563106796116504,0,0,0,82.52427184466019,0,2.912621359223301,10,810,9,16,NW,0,39,0,51.7,0,0,NA,NA
2022,BWTE04649245177205,BWTE,21,37,37,0,1,16,9,-11,Incubating,0,0,0,0,10,10,NA,0,0,2.912621359223301,0,14.563106796116504,82.52427184466019,0,5,1000,6,16,NW,0,39,0,51.7,0,0,NA,NA
2022,BWTE04649255176983,BWTE,20,46,46,0,2,26,-1,-20,Incubating,0,0,0,0,10,11,NA,85,0,0,0,15,0,0,20,1130,14.75,16,NW,0,39,0,51.7,0,0,NA,NA
2022,BWTE04649595176159,BWTE,11,36,36,0,1,25,0,-10,Incubating,0,0,0,0,11,11,NA,23.809523809523807,23.809523809523807,23.809523809523807,0,23.809523809523807,0,4.761904761904762,15,850,7.5,8,SE,39,49,35.2,52.3,0,0,202,213
2022,BWTE04650045177171,BWTE,21,45,45,0,2,24,1,-19,Incubating,0,0,0,0,9,9,NA,48.10126582278481,0,0,0,3.79746835443038,0,48.10126582278481,10,820,7.75,1,NE,0,39,0,51.7,0,0,NA,NA
2022,BWTE04651105176356,BWTE,32,45,45,0,2,13,11,-20,Incubating,0,0,0,0,10,10,NA,36.53846153846153,0,0,0,2.8846153846153846,0,60.57692307692307,10,960,10.75,5,SE,0,39,0,51.7,0,0,NA,NA
2022,BWTE04651365176852,BWTE,50,61,61,0,1,11,13,-36,Incubating,0,0,0,0,8,8,NA,4.225352112676056,21.12676056338028,21.12676056338028,0,53.52112676056338,0,0,5,540,5.75,1,NE,0,39,0,51.7,0,0,NA,NA
2022,BWTE04651395175851,BWTE,15,27,30,1,1,15,8,-6,Incubating,0,0,0,0,11,11,NA,18.072289156626507,18.072289156626507,18.072289156626507,0,0,0,45.78313253012048,40,710,6.75,8,SE,39,49,35.2,52.3,0,0,202,213
2022,BWTE04651585177195,BWTE,21,33,36,1,1,15,8,-12,Incubating,0,0,0,0,11,11,NA,16.129032258064516,0,0,0,16.129032258064516,0,67.74193548387096,20,870,8.25,1,NE,0,39,0,51.7,0,0,NA,NA
2022,BWTE04651775176998,BWTE,21,48,48,0,2,27,0,-20,Incubating,0,0,0,0,11,11,NA,65.625,15.625,3.125,0,15.625,0,0,10,760,7.5,1,NE,0,39,0,51.7,0,0,NA,NA
2022,BWTE04651875176876,BWTE,5,7,11,1,1,6,11,7,Incubating,0,0,0,0,9,9,NA,16.853932584269664,16.853932584269664,42.69662921348314,3.3707865168539324,3.3707865168539324,0,16.853932584269664,35,430,3.75,2,NE,68,0,65.3,0,7,1,144,179
2022,BWTE04652085176468,BWTE,29,45,45,0,1,16,8,-20,Incubating,0,0,0,0,11,11,NA,80.76923076923077,0,0,0,19.230769230769234,0,0,20,750,10.25,4,NE,39,49,35.2,52.3,0,0,202,213
2022,BWTE04652335176151,BWTE,33,33,36,1,1,3,20,-12,Incubating,0,0,0,0,11,11,NA,82.52427184466019,0,0,0,2.912621359223301,0,14.563106796116504,10,610,5.75,6,SE,68,0,65.3,0,24,1,144,179
2022,BWTE04652895176882,BWTE,4,39,39,0,1,35,-6,-9,Incubating,0,0,0,0,3,4,NA,51.35135135135135,20.27027027027027,20.27027027027027,0,4.054054054054054,0,4.054054054054054,25,650,4.75,2,NE,68,0,65.3,0,30,1,144,179
2022,BWTE04652935176300,BWTE,32,42,45,1,1,13,13,-18,Incubating,0,0,0,0,9,9,NA,22.058823529411764,0,0,0,55.88235294117647,0,22.058823529411764,30,760,13.25,5,NE,0,39,0,51.7,0,0,NA,NA
2022,BWTE04653255176770,BWTE,27,30,33,1,1,6,-7,-33,Incubating,0,0,0,0,1,3,NA,77.98165137614679,2.7522935779816518,2.7522935779816518,0,2.7522935779816518,0,13.761467889908257,30,820,6.75,3,NE,49,68,45.3,76.3,0,0,179,202
2022,BWTE04653365176412,BWTE,32,45,45,0,2,13,10,-21,Incubating,0,0,0,0,9,9,NA,93.4065934065934,0,0,0,3.296703296703297,0,3.296703296703297,10,840,8.5,5,SE,0,39,0,51.7,0,0,NA,NA
2022,BWTE04653495177197,BWTE,22,39,42,1,1,20,0,-21,Incubating,0,0,0,0,11,11,NA,28.636363636363637,6.8181818181818175,28.636363636363637,0,17.272727272727273,1.3636363636363635,17.272727272727273,20,801,5.25,2,NE,68,0,65.3,0,19,1,144,179
2022,BWTE04653545177107,BWTE,14,21,25,1,1,11,-1,-14,Incubating,0,0,0,0,9,10,NA,12.295081967213115,31.147540983606557,2.459016393442623,0,2.459016393442623,0,51.63934426229508,70,870,5.25,2,NE,68,0,65.3,0,11,1,144,179
2022,BWTE04653685176436,BWTE,6,8,12,1,1,6,4,-1,Incubating,0,0,0,0,4,4,NA,47.01492537313433,0,11.194029850746269,0,2.2388059701492535,11.194029850746269,28.35820895522388,40,690,5.75,4,NE,39,49,35.2,52.3,0,0,202,213
2022,BWTE04653765177029,BWTE,22,33,36,1,1,14,0,-21,Incubating,0,0,0,0,10,11,NA,17.441860465116278,17.441860465116278,17.441860465116278,0,3.488372093023256,0,44.18604651162791,5,550,4,2,NE,68,0,65.3,0,15,1,144,179
2022,BWTE04653815176649,BWTE,53,64,67,1,1,14,7,-45,Incubating,0,0,0,0,8,8,NA,82.52427184466019,0,14.563106796116504,0,2.912621359223301,0,0,30,600,3.25,3,NE,49,68,45.3,76.3,18,1,179,202
2022,BWTE04654265176205,BWTE,33,42,45,1,1,12,8,-24,Incubating,0,0,0,0,9,9,NA,18.51851851851852,0,3.7037037037037033,0,77.77777777777779,0,0,25,730,7,5,NE,0,39,0,51.7,0,0,NA,NA
2022,BWTE04655415176903,BWTE,5,11,11,0,1,6,18,14,Incubating,0,0,0,0,9,9,NA,0,0,14.150943396226415,2.8301886792452833,2.8301886792452833,80.18867924528303,0,17,745,5.5,3,NE,49,68,45.3,76.3,0,0,179,202
2022,BWTE04655465177124,BWTE,5,14,16,1,1,11,6,2,Incubating,0,0,0,0,8,8,NA,10.06711409395973,42.281879194630875,10.06711409395973,0,2.013422818791946,10.06711409395973,25.503355704697988,35,605,4.75,2,NE,68,0,65.3,0,12,1,144,179
2022,BWTE04655545176841,BWTE,19,19,22,1,3,3,NA,NA,Incubating,0,0,0,0,8,8,NA,15.957446808510639,40.42553191489361,40.42553191489361,0,3.1914893617021276,0,0,15,690,5,3,NE,49,68,45.3,76.3,0,0,179,202
2022,BWTE04656095177054,BWTE,5,30,33,1,1,28,0,-4,Incubating,0,0,0,0,11,11,NA,4,84,4,0,4,0,4,40,1010,7,3,NE,49,68,45.3,76.3,0,0,179,202
2022,BWTE04656785177126,BWTE,29,29,33,1,1,4,19,-9,Incubating,0,0,0,0,11,11,NA,3.4482758620689653,72.41379310344827,17.24137931034483,0,3.4482758620689653,0,3.4482758620689653,60,820,6.75,3,NE,49,68,45.3,76.3,0,0,179,202
2023,BWTE04641645176422,BWTE,19,28,28,0,1,9,15,-3,Incubating,0,0,0,0,10,10,NA,10.638297872340425,44.680851063829785,44.680851063829785,0,0,0,0,3,560,6.75,12,SW,39,49,NA,45.3,0,0,201,212
2023,BWTE04643145175688,BWTE,13,13,16,1,1,3,16,4,Incubating,0,0,0,0,12,12,NA,31.65829145728643,7.537688442211055,42.71356783919598,7.537688442211055,1.507537688442211,1.507537688442211,7.537688442211055,15,448,4,10,SW,68,0,NA,0,13,1,143,178
2023,BWTE04643155176674,BWTE,19,19,22,1,3,3,16,-2,Incubating,0,0,0,0,9,9,NA,23.75,39.375,23.75,0,1.875,1.875,9.375,20,730,3.75,13,NW,0,39,0,35.2,0,0,NA,NA
2023,BWTE04644905176986,BWTE,22,28,31,1,1,9,15,-6,Incubating,0,0,0,0,9,9,NA,13.392857142857142,33.92857142857143,33.92857142857143,0,13.392857142857142,2.6785714285714284,2.6785714285714284,21,611,5.5,15,NW,49,68,NA,65.3,0,0,178,201
2023,BWTE04645305177223,BWTE,22,28,28,0,1,6,17,-4,Incubating,0,0,0,0,10,10,NA,21.22905027932961,21.22905027932961,47.486033519553075,0,1.675977653631285,0,8.379888268156424,44,610,5.75,15,NW,49,68,NA,65.3,0,0,178,201
2023,BWTE04645335175869,BWTE,3,5,7,1,1,4,2,0,Incubating,0,0,0,0,10,10,NA,15.899581589958158,15.899581589958158,35.56485355648535,0,6.2761506276150625,0,26.359832635983267,5,679,6.25,10,SW,68,0,NA,0,4,1,143,178
2023,BWTE04645345175987,BWTE,5,7,10,1,1,5,-3,-7,Incubating,0,0,0,0,4,7,NA,46.7032967032967,8.241758241758241,20.87912087912088,1.6483516483516485,1.6483516483516485,0,20.87912087912088,36,440,4.75,10,SW,68,0,NA,0,3,1,143,178
2023,BWTE04645915175671,BWTE,13,24,27,1,2,14,11,-1,Incubating,0,0,0,0,10,10,NA,65.625,0,15.625,0,3.125,0,15.625,12,358,4,9,SW,0,39,0,35.2,0,0,NA,NA
2023,BWTE04646195176516,BWTE,19,25,28,1,1,9,6,-12,Incubating,0,0,0,0,8,8,NA,40.909090909090914,0,24.675324675324674,0,9.740259740259742,0,24.675324675324674,32,504,5.25,13,NW,0,39,0,35.2,0,0,NA,NA
2023,BWTE04646325177020,BWTE,22,24,24,0,1,2,21,0,Incubating,0,0,0,0,11,11,NA,9.615384615384617,24.358974358974358,54.48717948717948,0,1.9230769230769231,0,9.615384615384617,51,606,5.5,15,NW,49,68,NA,65.3,0,0,178,201
2023,BWTE04647295175895,BWTE,12,13,16,1,1,4,-1,-12,Incubating,0,0,0,0,8,9,NA,17.674418604651162,17.674418604651162,29.30232558139535,0,17.674418604651162,0,17.674418604651162,38,490,4.5,9,SW,0,39,0,35.2,0,0,NA,NA
2023,BWTE04648035175805,BWTE,12,24,27,1,1,15,10,-1,Incubating,0,0,0,0,11,11,NA,8.875739644970414,8.875739644970414,37.278106508875744,0,22.485207100591715,0,22.485207100591715,0,596,4.5,9,SW,0,39,0,35.2,0,0,NA,NA
2023,BWTE04648145176528,BWTE,28,28,31,1,1,3,11,-16,Incubating,0,0,0,0,8,8,NA,47.752808988764045,0,35.39325842696629,0,8.426966292134832,0,8.426966292134832,18,360,2.25,14,NW,68,0,NA,0,15,1,143,178
2023,BWTE04648435176257,BWTE,13,28,28,0,1,15,9,-3,Incubating,0,0,0,0,10,10,NA,24.203821656050955,0,40.12738853503185,1.910828025477707,9.554140127388536,0,24.203821656050955,7,441,3.75,10,SW,68,0,NA,0,25,1,143,178
2023,BWTE04648745176387,BWTE,17,17,19,1,2,2,16,0,Incubating,0,0,0,0,9,9,NA,27.73722627737226,0,45.98540145985402,2.18978102189781,10.948905109489052,2.18978102189781,10.948905109489052,19,467,5,11,SW,49,68,NA,65.3,0,0,178,201
2023,BWTE04649315176996,BWTE,24,40,40,0,1,16,7,-16,Incubating,0,0,0,0,11,11,NA,19.895287958115183,19.895287958115183,44.50261780104712,0,7.853403141361256,0,7.853403141361256,88,776,4.75,16,NW,39,49,NA,45.3,0,0,201,212
2023,BWTE04649625177162,BWTE,24,28,28,0,1,4,19,-4,Incubating,0,0,0,0,10,10,NA,19.895287958115183,19.895287958115183,44.50261780104712,0,7.853403141361256,0,7.853403141361256,145,485,5,16,NW,39,49,NA,45.3,0,0,201,212
2023,BWTE04649725176220,BWTE,11,11,13,1,2,2,11,1,Incubating,0,0,0,0,13,13,NA,44.70588235294118,0,44.70588235294118,3.5294117647058822,3.5294117647058822,3.5294117647058822,0,0,560,4,8,SE,49,68,NA,65.3,0,0,178,201
2023,BWTE04650285176875,BWTE,3,30,30,0,1,27,-2,-4,Incubating,0,0,0,0,6,8,NA,28.78787878787879,0,28.78787878787879,0,11.363636363636363,2.272727272727273,28.78787878787879,22,571,5.25,1,NE,39,49,NA,45.3,0,0,201,212
2023,BWTE04650355177170,BWTE,25,32,32,0,1,7,15,-9,Incubating,0,0,0,0,12,12,NA,11.363636363636363,28.78787878787879,28.78787878787879,0,2.272727272727273,0,28.78787878787879,58,677,5.25,1,NE,39,49,NA,45.3,0,0,201,212
2023,BWTE04650435176793,BWTE,25,30,30,0,1,5,18,-6,Incubating,0,0,0,0,10,10,NA,12.605042016806722,0,31.932773109243694,0,2.5210084033613445,0,52.94117647058824,12,686,7.75,1,NE,39,49,NA,45.3,0,0,201,212
2023,BWTE04650885176345,BWTE,1,32,32,0,1,31,-6,-6,Incubating,0,0,0,0,4,10,NA,28.78787878787879,28.78787878787879,2.272727272727273,0,28.78787878787879,0,11.363636363636363,12,974,5.75,6,SE,0,39,0,35.2,0,0,NA,NA
2023,BWTE04651165176019,BWTE,11,32,32,0,1,20,4,-6,Incubating,0,0,0,0,11,11,NA,10.273972602739725,10.273972602739725,43.15068493150685,0,26.027397260273972,0,10.273972602739725,44,613,4,8,SE,49,68,NA,65.3,0,0,178,201
2023,BWTE04651505176927,BWTE,9,35,35,0,1,26,-2,-10,Incubating,0,0,0,0,9,11,NA,29.166666666666668,17.59259259259259,39.351851851851855,0,6.944444444444445,0,6.944444444444445,76,790,6,1,NE,39,49,NA,45.3,0,0,201,212
2023,BWTE04652045175887,BWTE,11,16,19,1,2,8,6,-4,Incubating,0,0,0,0,11,11,NA,29.00763358778626,0,48.091603053435115,11.450381679389313,11.450381679389313,0,0,17,401,4.5,8,SE,49,68,NA,65.3,0,0,178,201
2023,BWTE04652115176385,BWTE,5,10,13,1,1,8,-4,-8,Incubating,0,0,0,0,7,11,NA,12.195121951219512,0,51.21951219512195,0,12.195121951219512,12.195121951219512,12.195121951219512,31,436,3.25,5,SE,39,49,NA,45.3,0,0,201,212
2023,BWTE04652185176960,BWTE,3,28,28,0,1,25,0,-2,Incubating,0,0,0,0,10,10,NA,27.941176470588236,11.029411764705882,11.029411764705882,0,27.941176470588236,11.029411764705882,11.029411764705882,34,673,6,2,NE,0,39,0,35.2,0,0,NA,NA
2023,BWTE04652215177105,BWTE,24,38,38,0,1,14,10,-13,Incubating,0,0,0,0,10,10,NA,6.944444444444445,17.59259259259259,39.351851851851855,0,6.944444444444445,0,29.166666666666668,43,840,4.75,1,NE,39,49,NA,45.3,0,0,201,212
2023,BWTE04652305176395,BWTE,5,24,27,1,3,22,1,-3,Incubating,0,0,0,0,9,9,NA,17.35159817351598,28.767123287671232,38.81278538812785,0,6.8493150684931505,6.8493150684931505,1.36986301369863,50,718,4.5,5,SE,39,49,NA,45.3,0,0,201,212
2023,BWTE04652515176491,BWTE,5,24,27,1,3,22,2,-2,Incubating,0,0,0,0,11,10,NA,27.27272727272727,6.493506493506493,36.79653679653679,0,6.493506493506493,6.493506493506493,16.450216450216452,3,510,5.75,4,NE,49,68,NA,65.3,0,0,178,201
2023,BWTE04652645176601,BWTE,26,26,30,1,1,4,13,-12,Incubating,0,0,0,0,8,8,NA,24.675324675324674,0,63.63636363636363,0,1.948051948051948,0,9.740259740259742,27,482,3.75,3,NE,68,0,NA,0,18,1,143,178
2023,BWTE04652745176041,BWTE,10,19,22,1,1,12,2,-7,Incubating,0,0,0,0,9,9,NA,8.928571428571429,0,50.595238095238095,8.928571428571429,8.928571428571429,0,22.61904761904762,0,550,3.25,7,SE,68,0,NA,0,15,1,143,178
2023,BWTE04654205176455,BWTE,27,30,32,1,1,5,-1,-27,Incubating,0,0,0,0,9,10,NA,22.093023255813954,8.720930232558139,36.627906976744185,1.744186046511628,8.720930232558139,0,22.093023255813954,8,582,4.75,4,NE,49,68,NA,65.3,0,0,178,201
2023,BWTE04654295176790,BWTE,4,32,32,0,1,28,-4,-7,Incubating,0,0,0,0,6,10,NA,19.587628865979383,19.587628865979383,43.81443298969072,1.5463917525773196,7.731958762886598,0,7.731958762886598,24,830,4.25,3,NE,68,0,NA,0,25,1,143,178
2023,BWTE04654355175831,BWTE,10,32,32,0,1,22,2,-7,Incubating,0,0,0,0,10,10,NA,29.457364341085274,0,29.457364341085274,0,29.457364341085274,0,11.627906976744185,22,430,2.25,7,SE,68,0,NA,0,25,1,143,178
2023,BWTE04654725177175,BWTE,26,38,41,1,1,15,9,-16,Incubating,0,0,0,0,9,9,NA,19.895287958115183,19.895287958115183,44.50261780104712,0,7.853403141361256,0,7.853403141361256,17,910,6,2,NE,0,39,0,35.2,0,0,NA,NA
2023,BWTE04654835176163,BWTE,6,16,21,1,1,15,-5,-10,Incubating,0,0,0,0,3,8,NA,42.28855721393035,0,31.343283582089555,0,7.462686567164178,0,18.90547263681592,60,620,4,5,SE,39,49,NA,45.3,0,0,201,212
2023,BWTE04655135176094,BWTE,31,41,41,0,1,10,16,-14,Incubating,0,0,0,0,9,9,NA,45.21276595744681,0,45.21276595744681,0,1.5957446808510638,0,7.9787234042553195,20,360,3.5,6,SE,0,39,0,35.2,0,0,NA,NA
2023,BWTE04655275177132,BWTE,4,14,17,1,1,13,10,7,Incubating,0,0,0,0,8,8,NA,29.03225806451613,17.51152073732719,29.03225806451613,0,6.912442396313365,0,17.51152073732719,30,640,4.25,2,NE,0,39,0,35.2,0,0,NA,NA
2023,BWTE04656395176387,BWTE,5,11,13,1,1,7,7,3,Incubating,0,0,0,0,10,10,NA,7.211538461538461,40.86538461538461,30.288461538461537,0,7.211538461538461,7.211538461538461,7.211538461538461,45,573,6,5,SE,39,49,NA,45.3,0,0,201,212
2023,BWTE04656435176938,BWTE,4,17,18,1,1,11,-5,-8,Incubating,0,0,0,0,1,8,NA,24.358974358974358,9.615384615384617,54.48717948717948,0,1.9230769230769231,0,9.615384615384617,23,530,4.25,3,NE,68,0,NA,0,10,1,143,178
2023,BWTE04657065176677,BWTE,5,24,27,1,3,22,-4,-8,Incubating,0,0,0,0,7,11,NA,31.40495867768595,12.396694214876034,31.40495867768595,12.396694214876034,12.396694214876034,0,0,6,370,3,4,NE,49,68,NA,65.3,0,0,178,201
2024,BWTE04641975176888,BWTE,40,48,48,0,1,8,17,-22,Incubating,0,0,0,0,7,7,NA,30.79710144927536,5.434782608695652,35.507246376811594,0,5.434782608695652,0,22.82608695652174,20,750,7,14,NW,0,39,0,NA,0,0,NA,NA
2024,BWTE04642215177136,BWTE,21,48,48,0,2,27,-2,-22,Incubating,0,0,0,0,8,8,NA,12.709030100334449,28.428093645484946,32.77591973244147,0,21.070234113712374,0,5.016722408026756,40,740,6.5,14,NW,0,39,0,NA,0,0,NA,NA
2024,BWTE04642255177213,BWTE,22,34,34,0,1,12,12,-9,Incubating,0,0,0,0,11,11,NA,16.593886462882097,27.510917030567683,42.79475982532751,0,6.550218340611353,0,6.550218340611353,5,756,3.75,15,NW,68,0,NA,0,NA,NA,NA,NA
2024,BWTE04643575177021,BWTE,21,42,42,0,1,21,2,-18,Incubating,0,0,0,0,9,9,NA,25,15.079365079365079,38.88888888888889,0,0,5.952380952380952,15.079365079365079,15,990,8,14,NW,0,39,0,NA,0,0,NA,NA
2024,BWTE04643645176329,BWTE,16,39,39,0,1,23,0,-15,Incubating,0,0,0,0,8,8,NA,30.685920577617328,13.718411552346572,35.37906137184115,0,5.415162454873646,1.083032490974729,13.718411552346572,68,732,4.5,12,SW,49,68,NA,NA,NA,NA,NA,NA
2024,BWTE04645675176256,BWTE,13,16,19,1,1,6,11,-1,Incubating,0,0,0,0,10,10,NA,5.617977528089887,31.835205992509362,36.70411985018727,0,1.1235955056179776,1.1235955056179776,23.595505617977526,33,798,6,12,SW,49,68,NA,NA,NA,NA,NA,NA
2024,BWTE04645775176707,BWTE,21,26,29,1,1,8,3,-17,Incubating,0,0,0,0,9,9,NA,24.045801526717558,14.50381679389313,37.404580152671755,0,0,0,24.045801526717558,20,780,6.25,14,NW,0,39,0,NA,0,0,NA,NA
2024,BWTE04645925175769,BWTE,11,16,19,1,2,8,13,3,Incubating,0,0,0,0,11,11,NA,34.552845528455286,6.097560975609756,39.83739837398374,1.2195121951219512,6.097560975609756,6.097560975609756,6.097560975609756,10,615,3.5,10,SW,0,39,0,NA,0,0,NA,NA
2024,BWTE04646225176504,BWTE,17,17,19,1,2,2,11,-5,Incubating,0,0,0,0,10,10,NA,22.743682310469314,22.743682310469314,35.37906137184115,0,5.415162454873646,0,13.718411552346572,220,665,6,13,NW,39,49,NA,NA,NA,NA,NA,NA
2024,BWTE04646485177139,BWTE,22,32,34,1,1,12,7,-14,Incubating,0,0,0,0,10,10,NA,23.595505617977526,14.232209737827715,36.70411985018727,0,5.617977528089887,5.617977528089887,14.232209737827715,38,608,3.75,15,NW,68,0,NA,0,NA,NA,NA,NA
2024,BWTE04647025177109,BWTE,22,27,30,1,1,8,16,-5,Incubating,0,0,0,0,4,4,NA,39.351851851851855,0,45.370370370370374,0,6.944444444444445,1.3888888888888888,6.944444444444445,28,750,6,16,NW,49,68,NA,NA,NA,NA,NA,NA
2024,BWTE04647735176358,BWTE,13,27,30,1,2,17,-3,-15,Incubating,0,0,0,0,5,8,NA,29.166666666666668,0,39.351851851851855,6.944444444444445,17.59259259259259,6.944444444444445,0,35,700,3.75,12,SW,49,68,NA,NA,NA,NA,NA,NA
2024,BWTE04647765177152,BWTE,23,32,34,1,1,11,10,-12,Incubating,0,0,0,0,10,5,NA,16.593886462882097,27.510917030567683,42.79475982532751,0,6.550218340611353,0,6.550218340611353,5,915,4.5,16,NW,49,68,NA,NA,NA,NA,NA,NA
2024,BWTE04648045175803,BWTE,11,30,30,0,1,19,6,-4,Incubating,0,0,0,0,10,10,NA,33.46456692913386,5.905511811023622,38.582677165354326,0,5.905511811023622,1.1811023622047243,14.960629921259844,25,685,4.5,9,SW,39,49,NA,NA,NA,NA,NA,NA
2024,BWTE04648065176168,BWTE,11,11,13,1,2,2,9,-1,Incubating,0,0,0,0,10,10,NA,33.59683794466403,0,33.59683794466403,5.928853754940711,15.019762845849801,5.928853754940711,5.928853754940711,10,460,3.25,10,SW,0,39,0,NA,0,0,NA,NA
2024,BWTE04651275176125,BWTE,9,19,22,1,1,14,3,-5,Incubating,0,0,0,0,12,12,NA,31.02189781021898,13.86861313868613,35.76642335766424,0,5.474452554744526,0,13.86861313868613,21,744,6.75,7,SE,0,39,0,NA,0,0,NA,NA
2024,BWTE04651475176699,BWTE,2,27,30,1,1,28,-3,-4,Incubating,0,0,0,0,6,9,NA,37.280701754385966,6.578947368421052,42.98245614035088,0,6.578947368421052,0,6.578947368421052,34,665,4.5,2,NE,39,49,NA,NA,NA,NA,NA,NA
2024,BWTE04651805176395,BWTE,5,5,8,1,3,3,0,-4,Incubating,0,0,0,0,11,11,NA,25,0,38.88888888888889,0,15.079365079365079,5.952380952380952,15.079365079365079,50,570,4.25,5,SE,49,68,NA,NA,NA,NA,NA,NA
2024,BWTE04652815176911,BWTE,3,23,23,0,1,20,3,1,Incubating,0,0,0,0,11,11,NA,33.46456692913386,14.960629921259844,38.582677165354326,0,5.905511811023622,5.905511811023622,1.1811023622047243,57,657,5,2,NE,39,49,NA,NA,NA,NA,NA,NA
2024,BWTE04653145176258,BWTE,5,5,8,1,3,3,4,0,Incubating,0,0,0,0,10,10,NA,27.155172413793103,16.379310344827587,42.241379310344826,0,6.4655172413793105,1.293103448275862,6.4655172413793105,79,664,5,5,NE,49,68,NA,NA,NA,NA,NA,NA
2024,BWTE04654165177197,BWTE,3,3,5,1,2,2,2,0,Incubating,0,0,0,0,11,11,NA,26.234567901234566,26.234567901234566,30.246913580246915,0,11.728395061728394,0.9259259259259258,4.62962962962963,65,560,4.5,2,NE,39,49,NA,NA,NA,NA,NA,NA
2024,BWTE04654485175834,BWTE,9,11,14,1,1,5,5,-3,Incubating,0,0,0,0,9,9,NA,27.155172413793103,6.4655172413793105,42.241379310344826,0,6.4655172413793105,1.293103448275862,16.379310344827587,40,725,5,7,SE,0,39,0,NA,0,0,NA,NA
2024,BWTE04654645177012,BWTE,3,3,5,1,2,2,10,8,Incubating,0,0,0,0,8,8,NA,16.593886462882097,6.550218340611353,42.79475982532751,0,6.550218340611353,27.510917030567683,0,50,360,3,2,NE,39,49,NA,NA,NA,NA,NA,NA
2024,BWTE04654925175868,BWTE,11,11,14,1,1,3,8,-2,Incubating,0,0,0,0,11,11,NA,39.351851851851855,1.3888888888888888,45.370370370370374,0,6.944444444444445,0,6.944444444444445,114,705,6.25,6,SE,39,49,NA,NA,NA,NA,NA,NA
2024,BWTE04655635176404,BWTE,30,46,49,1,1,19,8,-21,Incubating,0,0,0,0,9,9,NA,24.803149606299215,24.803149606299215,38.582677165354326,0,5.905511811023622,0,5.905511811023622,5,650,3.5,5,SE,49,68,NA,NA,NA,NA,NA,NA
